section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,293,1765440857795396657,1765440857940522657,145,376.9360532629045,24.192654393463513,3050.2991036177646,8132.46039640159
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,294,1765440858145772657,1765440858215772657,70,323.9968454337472,20.854611213787344,4882.470901855898,7821.80119626597
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,295,1765440858396023657,1765440858436023657,40,79.4416153731277,5.092832444732605,2421.902597784741,3457.2950458844225
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,296,1765440859597150657,1765440859687150657,90,394.2697149179715,24.889212479790867,4427.205235275363,7228.832604680495
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,297,1765440859807276657,1765440859842401657,35,49.35463840754807,3.133957484951493,2647.5562560602093,3503.5338127512505
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,298,1765440860132651657,1765440860302777657,170,394.37154971686107,24.99114970784962,4189.901178085783,10477.018461289987
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,299,1765440860628027657,1765440860663166657,35,65.01839500966194,4.161800822408038,1798.642359932847,2305.5293993156306
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,300,1765440860903278657,1765440860928403657,25,37.96830364576621,2.43070459953233,1334.990535632148,1565.2546182116255
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,301,1765440861303654657,1765440861338779657,35,85.40486695254938,5.467830863541769,2534.3945395486667,3419.634145050971
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,302,1765440861859280657,1765440861899280657,40,82.22485324578301,5.26083039127246,2136.034174327449,2997.7398063460623
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,303,1765440862059405657,1765440862124531657,65,80.55721102638331,5.148730897070612,1763.8003941723957,3236.606213839856
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,304,1765440862965282657,1765440863010296657,45,102.77500746488438,6.585066435050211,2481.625585498795,3832.4830273349803
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,305,1765440863175408657,1765440863255533657,80,124.47173562647053,8.002859072320415,2335.497807398797,4443.235533536857
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,306,1765440863535783657,1765440863550784657,15,16.675320021892162,1.0687760484664734,1012.0888008289235,1089.2391204948217
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,307,1765440864616786657,1765440864646786657,30,47.75642647001153,3.0675317499549353,1657.3131583934767,2085.028254901125
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,308,1765440865012162657,1765440865042162657,30,39.96103596711202,2.56268455051153,1329.3772163768592,1651.399350658967
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,309,1765440865983046657,1765440866038164657,55,68.58803573929976,4.392965153955807,1633.4732424803099,3002.952092931252
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,310,1765440866318415657,1765440866358417657,40,62.60414878788385,4.010365885215626,1811.633748985957,2407.0884923933554
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,311,1765440866543665657,1765440866593665657,50,154.98641427846871,9.916946553253702,3184.675604612006,5164.070834179661
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,312,1765440866903916657,1765440866954041657,50,212.67956060968862,13.605756000676232,4237.720947409987,6961.327875362646
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,313,1765440867174166657,1765440867209291657,35,92.57743929685094,5.9425419371808665,2532.3468167567894,3189.0686624560603
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,314,1765440867599667657,1765440867634667657,35,94.65585029900915,6.067605106724424,2650.7133531248555,3535.3600512294042
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,315,1765440867779793657,1765440867884918657,105,158.01525223586378,10.134239816446453,1987.6735789749184,5859.715437931975
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,316,1765440868080044657,1765440868115044657,35,49.48530591172215,3.179796510834985,1518.3167401850187,2048.2000161596125
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,317,1765440870477299657,1765440870512299657,35,83.91958390149038,5.394027225927984,2530.4298351856673,3343.101843010701
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,318,1765440870727550657,1765440870767550657,40,102.54458093378364,6.5995085180216915,2543.0678583092067,3368.519215837101
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,319,1765440871062800657,1765440871097933657,35,76.09342782968048,4.878430540539933,2215.8416033337844,2977.94779384807
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,320,1765440871418176657,1765440871488301657,70,153.64762419920035,9.871278895719282,2847.2562436967014,5912.343286709759
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,321,1765440871688438657,1765440871713427657,25,24.930014300611344,1.6046874095510693,1151.1748042405193,1338.7765441927168
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,322,1765440872043802657,1765440872068803657,25,30.85161739566164,1.9905944727355704,1363.3258539621895,1555.2307553925225
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,323,1765440872309053657,1765440872484178657,175,230.9676437453661,14.868373486398978,3040.480294925073,7350.1061445009345
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,324,1765440872694429657,1765440872719429657,25,33.113244707998504,2.1093232020185324,1419.435916123445,1606.0921391200584
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,325,1765440872939555657,1765440873014680657,75,340.521632495509,21.751672579194224,4606.085930757466,8164.261765496379
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,326,1765440873375069657,1765440873580181657,205,241.4702557496384,15.40544917652624,4565.655736116584,9500.078399465528
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,327,1765440873735306657,1765440873755431657,20,17.227042352316044,1.103379368395313,1128.553129278601,1240.5786722926632
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,328,1765440874846434657,1765440874891434657,45,185.72198781914247,11.867405714480068,4167.525589232024,6296.61156380597
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,329,1765440875116685657,1765440875161685657,45,189.40866642647103,12.120901785804637,4178.791039072283,6159.484195520498
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,330,1765440875296810657,1765440875326827657,30,54.59143949281424,3.500516384822969,1935.914645662826,2419.2124474619163
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,331,1765440875942446657,1765440876112563657,170,8.27860146036154,0.528072639581184,3518.994938712333,8536.207028234532
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,332,1765440876427813657,1765440876618064657,190,20.30665784058685,1.2979807705331279,3376.93761141726,6965.706514286277
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,333,1765440876983439657,1765440877038439657,55,162.41386131885983,10.452582368667128,3005.766267455094,4671.289805374248
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,334,1765440877413815657,1765440877473815657,60,181.53438291933273,11.692573464014592,3097.9665594774656,4821.339185470984
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,335,1765440878054442657,1765440878104444657,50,184.21101442361763,11.718215640296128,3735.2084062692657,5966.422323125992
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,336,1765440878865194657,1765440878920194657,55,245.91414486474653,15.686016907729375,4636.076384504613,7526.933636651969
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,337,1765440880882074657,1765440880927076657,45,154.48901056172733,9.849715981554901,3382.505040142564,4698.972643944864
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,338,1765440881117324657,1765440881147324657,30,85.2071994858045,5.446682537437141,2995.602878620255,3782.858115124917
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,339,1765440881272453657,1765440881367450657,95,299.4232689172869,19.206732054000668,3411.3973905859725,7267.474384090446
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,340,1765440881657826657,1765440881682826657,25,29.488932792177398,1.895651699306632,1363.0361828738235,1629.705938383638
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,341,1765440882128202657,1765440882273327657,145,17.725890080275214,1.141592472569576,3224.8336588255197,7567.502726365181
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,342,1765440883649580657,1765440883684706657,35,105.86465760057662,6.749609691286058,3000.2435864587496,3962.994589309725
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,343,1765440884560458657,1765440884600583657,40,98.76255919428544,6.2947123850379905,2551.668670186059,3684.6044482004245
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,344,1765440885075959657,1765440885136084657,60,124.32076680501449,8.008833666404426,2342.4778835005773,3717.3143093627837
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,345,1765440885496342657,1765440885541460657,45,175.46354030823926,11.295788108738204,3907.327130441578,6088.70030557302
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,346,1765440886096973657,1765440886106967657,10,8.348823248226745,0.5344650379482956,883.681802665417,904.5998447394547
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,347,1765440886917714657,1765440886947714657,30,60.36437112573913,3.857241684527179,1925.5308518177574,2404.4084385869105
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,348,1765440887388090657,1765440887403090657,15,13.368214877712477,0.8542862943950215,947.149557514123,1047.9760254220403
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,349,1765440887698466657,1765440887723466657,25,30.597100519020163,1.960440911602649,1214.498898278453,1378.0929763255197
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,350,1765440888073842657,1765440888123842657,50,79.4589424964178,5.0896436141677075,2085.1075138833953,3084.570551353772
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,351,1765440888809469657,1765440889014602657,205,141.10620673405342,9.064375727208299,2975.562584031151,7883.694744642855
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,352,1765440889129719657,1765440889184845657,55,169.9969020518045,10.853443397778777,3478.2009675511304,5895.990109900177
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,353,1765440889620221657,1765440889770346657,150,306.9570861696074,19.544906802974456,5425.1520860522105,11189.821820270294
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,354,1765440890025597657,1765440890050597657,25,28.58330021595698,1.822352083154225,1406.9917786912415,1834.608988525406
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,355,1765440892297728657,1765440892487853657,190,51.220644749298756,3.285595386016438,3448.8826029014335,7751.050422549964
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,356,1765440893113480657,1765440893153493657,40,91.7801231161945,5.904127834136229,2271.438151320813,3263.2357906676666
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,357,1765440893543856657,1765440893598981657,55,127.47112569281558,8.203109207738601,2327.0426649298734,3495.0939633876337
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,358,1765440894174483657,1765440894229483657,55,205.91528073745403,13.243509447781985,3772.075908510209,5506.886494023534
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,359,1765440894514859657,1765440894764984657,250,258.8283487348677,16.664628604943786,2421.3788267553628,8786.460272966056
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,360,1765440895655862657,1765440895730987657,75,315.4983309336699,20.09453034153973,4307.844852638186,7292.871963579064
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,361,1765440896036238657,1765440896211363657,175,271.17160617160744,17.249838235075668,4633.560898398297,10305.19922557095
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,362,1765440896776990657,1765440896831990657,55,111.8228187979198,7.180454269570067,2290.7907749415244,3301.1895392875485
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,363,1765440897337491657,1765440897382503657,45,173.04422279556744,11.127244161466733,3922.8497840080704,5890.108880492097
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,364,1765440897662742657,1765440897682743657,20,26.701382778835683,1.7034940204278572,1281.5844550014485,1380.8888715369153
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,365,1765440899119121657,1765440899169121657,50,94.56244207712048,6.083230582959987,1969.1338088764337,2778.7835623956485
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,366,1765440899429372657,1765440899749750657,320,688.494398625684,44.329252991385566,4719.224429150761,8329.400692951436
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,367,1765440899894877657,1765440900220124657,325,630.3686793112039,40.384538159785116,5188.656329948975,13948.794013504545
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,368,1765440900505375657,1765440900530500657,25,42.70717803340851,2.741952033536339,1763.7184113778076,2049.4491340941804
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,369,1765440901025877657,1765440901071004657,45,184.1279208459006,11.783465124653478,4153.225936396394,6248.389007740202
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,370,1765440901366253657,1765440901416253657,50,183.68115681473054,11.736083267840044,3578.03277380647,5988.568619078401
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,371,1765440901516378657,1765440901621503657,105,516.7303583766846,32.80766692090137,5535.8545339810935,9141.374097192725
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,372,1765440902091879657,1765440902172005657,80,421.72930744759225,26.911906739684596,5638.185889173661,8934.090425190341
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,373,1765440902417255657,1765440902442256657,25,36.35691412372379,2.338396177619165,1716.0194402871743,2107.2727926919188
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,374,1765440902612381657,1765440902647381657,35,62.23057974714419,3.991082490604631,1768.8862677710167,2194.5905067196827
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,375,1765440902912632657,1765440902942770657,30,41.372692097844734,2.6602808250334515,1449.9204394551887,1799.4689137733524
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,376,1765440903238008657,1765440903268008657,30,44.167231504345594,2.848778428445458,1461.079078953793,1882.2041041273294
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,377,1765440903648384657,1765440903738509657,90,419.77545458293656,26.90163984072115,4771.0632719429295,7760.678101255109
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,378,1765440904228888657,1765440904314011657,85,482.02360024675943,30.833164206518717,5981.198835488576,9363.885999848902
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,379,1765440904574262657,1765440904609262657,35,53.39287639916221,3.4405363147247936,1594.7322502823733,2069.1972179570607
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,380,1765440904864512657,1765440904969638657,105,608.6195906679337,38.90851561069553,6366.681089133795,9896.673509164355
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,381,1765440905259892657,1765440905460014657,200,562.2373308369198,35.8306442890196,5323.241653879124,13119.65414315701
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,382,1765440905630264657,1765440905660265657,30,95.12248339522557,6.106025889897075,2866.4801855351725,3498.7762599163475
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,383,1765440906105641657,1765440906150766657,45,118.53751296949339,7.629457101596227,2775.732321300147,4112.554482102719
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,384,1765440906325895657,1765440906370892657,45,152.9220598804605,9.83488411918076,3414.0581053645874,4965.014080549533
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,385,1765440906816276657,1765440906876395657,60,212.9862947192564,13.710270682687753,3974.016831206884,5856.35490178486
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,386,1765440907271775657,1765440907301769657,30,46.431382486352106,2.998751312929787,1510.0385399485383,1819.412289211538
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,387,1765440907532034657,1765440907707146657,175,262.54113537891084,16.92279585684289,3381.3075031228536,10858.405189203035
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,388,1765440909623903657,1765440909699026657,75,335.8494897109388,21.410859875454772,4549.518589422723,6859.616563610898
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,389,1765440910079402657,1765440910109402657,30,56.29935175966553,3.5377559933601312,1909.7977548959961,2374.3787967830735
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,390,1765440910664904657,1765440910750029657,85,471.5337765058805,30.09078589118326,5834.48480097042,9043.866395205387
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,391,1765440910975280657,1765440910995280657,20,19.188025748136546,1.2358146372931378,1115.6424099274052,1313.2073641526356
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,392,1765440911545782657,1765440911605791657,60,262.9549964787821,16.845046518417654,4479.488692167716,7078.615811292515
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,393,1765440911765907657,1765440911786037657,20,35.458667379693644,2.2676749388880046,1574.6356426066227,1836.367187410896
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,394,1765440912186409657,1765440912286409657,100,239.08078540303435,15.300553530999375,3372.273761576648,7602.6672202993805
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,395,1765440912396534657,1765440912596785657,200,25.88003637485083,1.663763166441645,3476.1574148767586,8309.161069294736
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,396,1765440913817913657,1765440913867914657,50,143.84035511526596,9.174651023193565,2957.815284049041,4603.092225293399
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,397,1765440913988039657,1765440914038039657,50,230.71846285109808,14.702001186933774,4319.870629068371,6649.979851258367
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,398,1765440914288290657,1765440914308290657,20,20.411079526984324,1.308135877843942,1149.8139692528562,1325.8495757579344
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,399,1765440914473540657,1765440914493551657,20,20.486438340662637,1.3052890884241484,982.8522546224842,1050.8945144072852
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,400,1765440914778388657,1765440914818388657,40,85.92823904889399,5.498014711569324,2143.455345541447,3058.245529936545
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,401,1765440915429014657,1765440915469022657,40,120.15580195879632,7.671951725525601,3112.662334758734,4478.688507034194
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,402,1765440915674264657,1765440915709264657,35,62.14198769023615,3.971325236382399,1769.169506026668,2428.76666181369
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,403,1765440915924529657,1765440915959514657,35,90.96881200727347,5.830928572202731,2834.6710896299337,3623.592001850385
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,404,1765440916274764657,1765440916289764657,15,16.100827851843274,1.0324599284830447,992.4038365652547,1060.3653151486658
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,405,1765440916460014657,1765440916520015657,60,149.20021150283543,9.613788472944437,2705.532594756288,3998.2555683629166
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,406,1765440916895390657,1765440917090515657,195,197.08789809781769,12.701501187868633,5230.098422156082,11457.840821604996
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,407,1765440917596015657,1765440917631015657,35,70.33769195517796,4.504281570303712,1951.7051834401593,2582.8534843833454
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,408,1765440918246641657,1765440918276641657,30,35.596958518338596,2.2847186335535024,1163.859957796315,1410.772530409234
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,409,1765440918877266657,1765440918902266657,25,37.99770941548153,2.4290740247055647,1694.8145951441406,1910.5566012154559
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,410,1765440920473652657,1765440920939143657,465,795.1421138268691,50.79764770388351,5487.243242805553,8368.031896138713
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,411,1765440921119268657,1765440921639768657,520,980.6331482552038,62.507400453357754,5532.396243895462,14492.740092918033
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,412,1765440921875019657,1765440921900019657,25,72.42699967372955,4.63691505978984,2790.89503712197,3196.4507895687902
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,413,1765440922705769657,1765440922730769657,25,27.848640374983813,1.7726510262407285,1169.8152014719053,1383.3447539384765
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,414,1765440923441520657,1765440923451520657,10,7.097419496996705,0.4531391643575695,885.5131900035187,897.3791961103414
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,415,1765440924117146657,1765440924452408657,335,655.5571735834677,41.86189044752368,4328.355257999468,7379.811932137669
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,416,1765440924602521657,1765440924802771657,200,791.0634581772606,50.433163748435724,6906.161311848249,11658.395657419574
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,417,1765440925078021657,1765440925113021657,35,68.32485815379937,4.374144828018563,2128.255476294002,2725.5810991292974
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,418,1765440925368272657,1765440925403272657,35,81.2637487962163,5.201872614433006,2249.718533430433,2977.173861288168
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,419,1765440925528397657,1765440925563397657,35,96.33813630572519,6.160249934491373,2749.096880533845,3705.840576893808
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,420,1765440926909773657,1765440926944773657,35,133.92483182618776,8.536749801218864,3650.4723739194674,4699.459575529631
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,421,1765440927124898657,1765440927169898657,45,187.12327486469079,11.949282583728237,4358.573952395122,6442.73839300147
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,422,1765440927470273657,1765440927520274657,50,191.72512410541233,12.25098035245866,4163.409756314673,6396.851630206594
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,423,1765440927760524657,1765440927845649657,85,464.5751537211923,29.63438786266445,5648.655346511783,8642.10082632754
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,424,1765440928030774657,1765440928065774657,35,84.24298164426446,5.3648690817422455,2873.8689428889256,3798.7679208260574
